Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_27,VPWR,li1,18.1700,13.6000,1.799994
FILLER_0_15,VPWR,li1,15.1800,13.6000,1.799994
FILLER_0_3,VPWR,li1,9.6600,13.6000,1.799994
ANTENNA_5,VPWR,li1,11.0400,106.0800,1.799784
ANTENNA_4,VPWR,li1,10.1200,100.6400,1.799919
ANTENNA_3,VPWR,li1,221.7200,51.6800,1.799920
ANTENNA_2,VPWR,li1,78.2000,193.1200,1.799628
ANTENNA_1,VPWR,li1,253.0000,144.1600,1.799391
hold157,VPWR,li1,212.0600,165.9200,1.799480
hold156,VPWR,li1,215.7400,160.4800,1.799444
hold155,VPWR,li1,114.0800,95.2000,1.799611
hold153,VPWR,li1,127.4200,171.3600,1.799656
hold152,VPWR,li1,123.7400,144.1600,1.799319
hold151,VPWR,li1,104.8800,149.6000,1.799286
hold149,VPWR,li1,201.4800,182.2400,1.799592
hold148,VPWR,li1,171.1200,193.1200,1.799713
hold147,VPWR,li1,166.5200,171.3600,1.799801
hold146,VPWR,li1,231.8400,198.5600,1.799454
hold145,VPWR,li1,196.4200,144.1600,1.799614
hold144,VPWR,li1,184.0000,144.1600,1.799710
hold143,VPWR,li1,226.7800,182.2400,1.799474
hold142,VPWR,li1,149.5000,176.8000,1.799691
hold141,VPWR,li1,103.5000,127.8400,1.799212
hold140,VPWR,li1,143.9800,193.1200,1.799548
hold139,VPWR,li1,131.5600,138.7200,1.799648
hold138,VPWR,li1,35.4200,133.2800,1.799683
hold137,VPWR,li1,213.9000,182.2400,1.799522
hold136,VPWR,li1,201.0200,193.1200,1.799575
hold135,VPWR,li1,110.8600,149.6000,1.799314
hold134,VPWR,li1,136.6200,133.2800,1.799496
hold133,VPWR,li1,39.5600,138.7200,1.799747
hold132,VPWR,li1,219.4200,144.1600,1.799466
hold131,VPWR,li1,207.0000,155.0400,1.799184
hold130,VPWR,li1,119.6000,138.7200,1.799610
hold129,VPWR,li1,150.8800,182.2400,1.799662
hold128,VPWR,li1,218.9600,160.4800,1.799433
hold127,VPWR,li1,239.6600,187.6800,1.798917
hold126,VPWR,li1,213.9000,187.6800,1.799114
hold125,VPWR,li1,226.7800,171.3600,1.799408
hold124,VPWR,li1,157.3200,187.6800,1.799624
hold123,VPWR,li1,235.5200,198.5600,1.799453
hold122,VPWR,li1,195.0400,155.0400,1.799361
hold121,VPWR,li1,175.2600,24.4800,1.799979
hold120,VPWR,li1,27.1400,116.9600,1.799745
hold119,VPWR,li1,165.6000,187.6800,1.799670
hold118,VPWR,li1,216.2000,176.8000,1.799303
hold117,VPWR,li1,188.1400,193.1200,1.799632
hold116,VPWR,li1,191.8200,182.2400,1.799662
hold115,VPWR,li1,44.6200,127.8400,1.799541
hold114,VPWR,li1,154.5600,182.2400,1.799681
hold113,VPWR,li1,188.1400,176.8000,1.799538
hold112,VPWR,li1,158.2400,198.5600,1.799766
hold111,VPWR,li1,181.7000,182.2400,1.799757
hold110,VPWR,li1,68.0800,155.0400,1.799448
hold109,VPWR,li1,69.4600,155.0400,1.799440
hold108,VPWR,li1,138.0000,171.3600,1.799683
hold107,VPWR,li1,175.7200,160.4800,1.799780
hold106,VPWR,li1,178.0200,165.9200,1.799780
hold104,VPWR,li1,46.0000,149.6000,1.799443
hold103,VPWR,li1,59.8000,149.6000,1.799303
hold102,VPWR,li1,127.8800,138.7200,1.799635
hold101,VPWR,li1,98.9000,133.2800,1.799432
hold100,VPWR,li1,49.2200,138.7200,1.799707
hold99,VPWR,li1,84.6400,133.2800,1.799444
hold98,VPWR,li1,166.5200,182.2400,1.799751
hold97,VPWR,li1,201.0200,176.8000,1.799392
hold96,VPWR,li1,25.7600,133.2800,1.799803
hold95,VPWR,li1,64.4000,144.1600,1.799508
hold94,VPWR,li1,120.0600,127.8400,1.799244
hold93,VPWR,li1,27.6000,155.0400,1.799771
hold92,VPWR,li1,212.5200,176.8000,1.799315
hold91,VPWR,li1,55.6600,133.2800,1.799531
hold90,VPWR,li1,140.3000,165.9200,1.799636
hold89,VPWR,li1,226.7800,176.8000,1.799279
hold88,VPWR,li1,168.3600,24.4800,1.799968
hold87,VPWR,li1,172.9600,19.0400,1.799934
hold86,VPWR,li1,180.3200,35.3600,1.799960
hold85,VPWR,li1,184.0000,35.3600,1.799960
hold84,VPWR,li1,115.0000,133.2800,1.799439
hold83,VPWR,li1,11.5000,144.1600,1.799858
hold82,VPWR,li1,162.3800,40.8000,1.799914
hold81,VPWR,li1,89.2400,138.7200,1.799567
hold80,VPWR,li1,153.6400,35.3600,1.799894
hold79,VPWR,li1,140.7600,29.9200,1.799667
hold78,VPWR,li1,252.5400,149.6000,1.799579
hold77,VPWR,li1,144.9000,24.4800,1.799934
hold76,VPWR,li1,248.4000,138.7200,1.799546
hold75,VPWR,li1,252.5400,155.0400,1.798960
hold74,VPWR,li1,253.4600,160.4800,1.799321
hold73,VPWR,li1,253.0000,122.4000,1.799568
hold72,VPWR,li1,117.7600,24.4800,1.799928
hold71,VPWR,li1,127.8800,24.4800,1.799928
hold70,VPWR,li1,16.5600,111.5200,1.799893
hold69,VPWR,li1,16.5600,100.6400,1.799923
hold68,VPWR,li1,258.5200,133.2800,1.799127
hold67,VPWR,li1,258.5200,171.3600,1.799340
hold66,VPWR,li1,258.5200,149.6000,1.799576
hold65,VPWR,li1,255.7600,176.8000,1.799249
hold64,VPWR,li1,258.5200,182.2400,1.799453
hold63,VPWR,li1,257.6000,122.4000,1.799567
hold62,VPWR,li1,13.8000,57.1200,1.799843
hold61,VPWR,li1,258.5200,116.9600,1.799567
hold60,VPWR,li1,258.5200,133.2800,1.799127
hold59,VPWR,li1,258.5200,160.4800,1.799320
hold58,VPWR,li1,11.5000,89.7600,1.799896
hold57,VPWR,li1,20.7000,127.8400,1.799842
hold56,VPWR,li1,9.2000,116.9600,1.799803
hold55,VPWR,li1,11.9600,111.5200,1.799890
hold54,VPWR,li1,13.8000,46.2400,1.799922
hold53,VPWR,li1,149.5000,40.8000,1.799884
hold52,VPWR,li1,132.0200,133.2800,1.799479
hold51,VPWR,li1,119.6000,62.5600,1.799514
hold49,VPWR,li1,136.6200,116.9600,1.799531
hold48,VPWR,li1,149.5000,57.1200,1.799761
hold47,VPWR,li1,132.4800,127.8400,1.799293
hold46,VPWR,li1,140.3000,57.1200,1.799715
hold45,VPWR,li1,145.3600,62.5600,1.799656
hold44,VPWR,li1,23.0000,62.5600,1.799842
hold43,VPWR,li1,33.5800,62.5600,1.799715
hold42,VPWR,li1,24.8400,106.0800,1.799722
hold41,VPWR,li1,138.0000,106.0800,1.799360
hold40,VPWR,li1,20.2400,57.1200,1.799848
hold39,VPWR,li1,33.5800,127.8400,1.799670
hold38,VPWR,li1,142.1400,51.6800,1.799803
hold37,VPWR,li1,37.7200,106.0800,1.799505
hold36,VPWR,li1,34.0400,116.9600,1.799637
hold35,VPWR,li1,27.1400,84.3200,1.799839
hold34,VPWR,li1,37.7200,62.5600,1.799670
hold33,VPWR,li1,129.7200,111.5200,1.799409
hold32,VPWR,li1,22.5400,95.2000,1.799889
hold31,VPWR,li1,100.7400,73.4400,1.799579
hold30,VPWR,li1,59.3400,122.4000,1.799554
hold29,VPWR,li1,41.8600,95.2000,1.799749
hold28,VPWR,li1,55.2000,116.9600,1.799423
hold27,VPWR,li1,112.7000,116.9600,1.799408
hold26,VPWR,li1,132.4800,95.2000,1.799611
hold25,VPWR,li1,86.9400,127.8400,1.799245
hold24,VPWR,li1,75.9000,127.8400,1.799296
hold23,VPWR,li1,72.2200,133.2800,1.799467
hold22,VPWR,li1,106.2600,122.4000,1.799492
hold21,VPWR,li1,107.6400,84.3200,1.799416
hold20,VPWR,li1,46.4600,100.6400,1.799807
hold19,VPWR,li1,136.1600,95.2000,1.799613
hold18,VPWR,li1,92.4600,122.4000,1.799472
rebuffer5,VPWR,li1,102.5800,68.0000,1.799453
rebuffer4,VPWR,li1,129.2600,57.1200,1.799668
rebuffer3,VPWR,li1,233.4500,57.1200,1.799917
rebuffer2,VPWR,li1,133.6300,111.5200,1.799418
rebuffer1,VPWR,li1,118.9100,127.8400,1.799244
clkload30,VPWR,li1,242.1900,127.8400,1.798833
clkload29,VPWR,li1,195.7300,127.8400,1.799314
clkload28,VPWR,li1,163.5300,133.2800,1.799650
clkload27,VPWR,li1,167.6700,149.6000,1.799770
clkload26,VPWR,li1,188.1400,171.3600,1.799720
clkload25,VPWR,li1,208.6100,160.4800,1.799482
clkload24,VPWR,li1,223.1000,193.1200,1.799527
clkload23,VPWR,li1,164.9100,263.8400,1.799981
clkload22,VPWR,li1,175.4900,209.4400,1.799838
clkload21,VPWR,li1,135.7000,160.4800,1.799516
clkload20,VPWR,li1,116.1500,176.8000,1.799661
clkload19,VPWR,li1,99.1300,209.4400,1.799433
clkload18,VPWR,li1,114.7700,247.5200,1.799933
clkload17,VPWR,li1,91.7700,231.2000,1.799678
clkload16,VPWR,li1,119.3700,29.9200,1.799636
clkload15,VPWR,li1,104.6500,89.7600,1.799570
clkload14,VPWR,li1,123.5100,111.5200,1.799397
clkload13,VPWR,li1,138.6900,111.5200,1.799429
clkload12,VPWR,li1,141.6800,68.0000,1.799587
clkload11,VPWR,li1,168.5900,29.9200,1.799839
clkload10,VPWR,li1,113.3900,149.6000,1.799336
clkload9,VPWR,li1,26.2200,100.6400,1.799910
clkload8,VPWR,li1,28.9800,57.1200,1.799728
clkload7,VPWR,li1,20.4700,144.1600,1.799873
clkload6,VPWR,li1,71.7600,149.6000,1.799248
clkload5,VPWR,li1,96.8300,122.4000,1.799475
clkload4,VPWR,li1,58.6500,111.5200,1.799561
clkload3,VPWR,li1,16.5600,122.4000,1.799872
clkload2,VPWR,li1,191.8200,155.0400,1.799397
clkload1,VPWR,li1,136.6200,209.4400,1.799490
clkload0,VPWR,li1,63.0200,116.9600,1.799371
clkbuf_2_3__f_clk,VPWR,li1,199.6400,155.0400,1.799262
clkbuf_2_2__f_clk,VPWR,li1,139.8400,204.0000,1.799332
clkbuf_2_1__f_clk,VPWR,li1,137.0800,84.3200,1.799449
clkbuf_2_0__f_clk,VPWR,li1,62.1000,116.9600,1.799371
clkbuf_0_clk,VPWR,li1,129.7200,144.1600,1.799330
clkbuf_leaf_32_clk,VPWR,li1,27.3700,95.2000,1.799833
clkbuf_leaf_31_clk,VPWR,li1,34.2700,57.1200,1.799678
clkbuf_leaf_30_clk,VPWR,li1,124.4300,29.9200,1.799630
clkbuf_leaf_29_clk,VPWR,li1,105.5700,84.3200,1.799415
clkbuf_leaf_28_clk,VPWR,li1,124.4300,106.0800,1.799262
clkbuf_leaf_27_clk,VPWR,li1,139.6100,111.5200,1.799429
clkbuf_leaf_26_clk,VPWR,li1,145.1300,68.0000,1.799604
clkbuf_leaf_25_clk,VPWR,li1,143.2900,29.9200,1.799674
clkbuf_leaf_24_clk,VPWR,li1,172.2700,29.9200,1.799856
clkbuf_leaf_22_clk,VPWR,li1,246.3300,127.8400,1.798817
clkbuf_leaf_21_clk,VPWR,li1,195.7300,133.2800,1.799404
clkbuf_leaf_20_clk,VPWR,li1,163.0700,127.8400,1.799492
clkbuf_leaf_19_clk,VPWR,li1,168.5900,155.0400,1.799628
clkbuf_leaf_18_clk,VPWR,li1,189.2900,176.8000,1.799538
clkbuf_leaf_17_clk,VPWR,li1,207.2300,149.6000,1.799645
clkbuf_leaf_16_clk,VPWR,li1,244.9500,160.4800,1.799325
clkbuf_leaf_15_clk,VPWR,li1,225.1700,187.6800,1.798986
clkbuf_leaf_14_clk,VPWR,li1,165.8300,258.4000,1.799893
clkbuf_leaf_13_clk,VPWR,li1,176.4100,204.0000,1.799758
clkbuf_leaf_12_clk,VPWR,li1,163.0700,187.6800,1.799651
clkbuf_leaf_11_clk,VPWR,li1,137.3100,160.4800,1.799516
clkbuf_leaf_10_clk,VPWR,li1,117.0700,182.2400,1.799599
clkbuf_leaf_9_clk,VPWR,li1,100.0500,209.4400,1.799433
clkbuf_leaf_8_clk,VPWR,li1,115.6900,252.9600,1.799839
clkbuf_leaf_7_clk,VPWR,li1,92.6900,236.6400,1.799699
clkbuf_leaf_6_clk,VPWR,li1,21.3900,149.6000,1.799777
clkbuf_leaf_5_clk,VPWR,li1,75.2100,149.6000,1.799231
clkbuf_leaf_4_clk,VPWR,li1,113.3900,144.1600,1.799303
clkbuf_leaf_3_clk,VPWR,li1,98.6700,127.8400,1.799207
clkbuf_leaf_2_clk,VPWR,li1,60.0300,106.0800,1.799241
clkbuf_leaf_1_clk,VPWR,li1,50.3700,127.8400,1.799474
clkbuf_leaf_0_clk,VPWR,li1,17.7100,116.9600,1.799807
fanout275,VPWR,li1,14.7200,182.2400,1.799920
fanout274,VPWR,li1,73.1400,193.1200,1.799639
fanout273,VPWR,li1,8.2800,182.2400,1.799918
fanout272,VPWR,li1,62.1000,182.2400,1.799741
fanout271,VPWR,li1,11.5000,187.6800,1.799877
fanout270,VPWR,li1,61.1800,176.8000,1.799721
fanout269,VPWR,li1,17.4800,231.2000,1.799953
fanout268,VPWR,li1,15.6400,231.2000,1.799953
fanout267,VPWR,li1,12.8800,193.1200,1.799883
fanout266,VPWR,li1,62.1000,193.1200,1.799665
fanout265,VPWR,li1,68.0800,193.1200,1.799650
fanout264,VPWR,li1,10.5800,214.8800,1.799867
fanout263,VPWR,li1,10.1200,220.3200,1.799887
fanout262,VPWR,li1,51.0600,198.5600,1.799784
fanout261,VPWR,li1,41.4000,204.0000,1.799693
fanout260,VPWR,li1,10.1200,176.8000,1.799906
fanout259,VPWR,li1,9.6600,182.2400,1.799918
fanout258,VPWR,li1,11.9600,198.5600,1.799939
fanout257,VPWR,li1,49.2200,204.0000,1.799636
fanout256,VPWR,li1,25.7600,204.0000,1.799837
fanout255,VPWR,li1,80.9600,193.1200,1.799622
fanout254,VPWR,li1,17.4800,204.0000,1.799893
fanout253,VPWR,li1,11.9600,155.0400,1.799853
fanout252,VPWR,li1,138.4600,171.3600,1.799683
fanout251,VPWR,li1,239.2000,182.2400,1.799460
fanout250,VPWR,li1,243.3400,155.0400,1.798971
fanout249,VPWR,li1,204.7000,182.2400,1.799576
fanout248,VPWR,li1,204.2400,176.8000,1.799364
fanout247,VPWR,li1,136.1600,171.3600,1.799677
fanout246,VPWR,li1,169.2800,187.6800,1.799686
fanout245,VPWR,li1,170.6600,182.2400,1.799778
fanout244,VPWR,li1,143.5200,176.8000,1.799683
fanout243,VPWR,li1,144.4400,171.3600,1.799707
fanout242,VPWR,li1,147.2000,133.2800,1.799545
fanout241,VPWR,li1,206.0800,133.2800,1.799283
fanout240,VPWR,li1,141.2200,133.2800,1.799515
fanout239,VPWR,li1,137.5400,78.8800,1.799625
fanout238,VPWR,li1,137.5400,73.4400,1.799690
fanout237,VPWR,li1,142.1400,40.8000,1.799865
fanout236,VPWR,li1,17.0200,155.0400,1.799854
fanout235,VPWR,li1,110.4000,198.5600,1.799695
fanout234,VPWR,li1,115.4600,187.6800,1.799536
fanout233,VPWR,li1,74.9800,165.9200,1.799613
fanout232,VPWR,li1,14.2600,155.0400,1.799853
fanout231,VPWR,li1,97.5200,138.7200,1.799569
fanout230,VPWR,li1,89.7000,144.1600,1.799373
fanout229,VPWR,li1,114.0800,138.7200,1.799596
fanout228,VPWR,li1,110.8600,100.6400,1.799653
fanout227,VPWR,li1,22.5400,73.4400,1.799838
fanout226,VPWR,li1,19.7800,138.7200,1.799893
fanout225,VPWR,li1,52.4400,138.7200,1.799688
fanout224,VPWR,li1,17.4800,138.7200,1.799891
fanout223,VPWR,li1,20.2400,133.2800,1.799859
fanout222,VPWR,li1,15.1800,111.5200,1.799891
fanout221,VPWR,li1,66.2400,193.1200,1.799655
fanout220,VPWR,li1,8.2800,214.8800,1.799867
fanout219,VPWR,li1,54.2800,193.1200,1.799687
fanout218,VPWR,li1,8.2800,220.3200,1.799886
fanout217,VPWR,li1,67.6200,204.0000,1.799507
fanout216,VPWR,li1,14.2600,220.3200,1.799888
fanout215,VPWR,li1,53.3600,204.0000,1.799605
fanout214,VPWR,li1,13.8000,198.5600,1.799939
fanout213,VPWR,li1,103.9600,247.5200,1.799939
fanout212,VPWR,li1,71.3000,231.2000,1.799750
fanout211,VPWR,li1,124.6600,127.8400,1.799262
fanout210,VPWR,li1,126.9600,133.2800,1.799461
fanout209,VPWR,li1,73.6000,144.1600,1.799452
fanout208,VPWR,li1,45.5400,138.7200,1.799718
fanout207,VPWR,li1,132.9400,106.0800,1.799320
fanout206,VPWR,li1,84.6400,133.2800,1.799444
fanout205,VPWR,li1,178.4800,62.5600,1.799823
fanout204,VPWR,li1,161.0000,111.5200,1.799570
fanout203,VPWR,li1,167.9000,122.4000,1.799766
fanout202,VPWR,li1,178.4800,57.1200,1.799925
fanout201,VPWR,li1,154.5600,116.9600,1.799638
fanout200,VPWR,li1,159.1600,73.4400,1.799795
fanout199,VPWR,li1,164.2200,78.8800,1.799767
fanout198,VPWR,li1,167.4400,73.4400,1.799845
fanout197,VPWR,li1,210.4500,68.0000,1.799745
fanout196,VPWR,li1,157.3200,73.4400,1.799780
fanout195,VPWR,li1,171.5800,68.0000,1.799825
fanout194,VPWR,li1,218.5000,68.0000,1.799739
fanout193,VPWR,li1,169.7400,84.3200,1.799718
fanout192,VPWR,li1,213.6700,116.9600,1.799628
fanout191,VPWR,li1,188.6000,84.3200,1.799643
fanout190,VPWR,li1,183.5400,144.1600,1.799710
fanout189,VPWR,li1,176.1800,149.6000,1.799824
fanout188,VPWR,li1,174.3400,149.6000,1.799835
fanout187,VPWR,li1,193.6600,84.3200,1.799598
fanout186,VPWR,li1,169.2800,144.1600,1.799715
fanout185,VPWR,li1,218.9600,84.3200,1.799437
fanout184,VPWR,li1,221.9500,89.7600,1.799535
fanout183,VPWR,li1,171.1200,122.4000,1.799796
fanout182,VPWR,li1,164.6800,111.5200,1.799609
fanout181,VPWR,li1,179.8600,100.6400,1.799523
fanout180,VPWR,li1,212.9800,111.5200,1.799354
fanout179,VPWR,li1,208.8400,116.9600,1.799637
fanout178,VPWR,li1,183.0800,62.5600,1.799771
fanout177,VPWR,li1,130.1800,187.6800,1.799539
fanout176,VPWR,li1,125.5800,220.3200,1.799383
fanout175,VPWR,li1,118.6800,193.1200,1.799551
fanout174,VPWR,li1,144.2100,258.4000,1.799857
fanout173,VPWR,li1,116.3800,204.0000,1.799335
fanout172,VPWR,li1,172.2700,258.4000,1.799926
fanout171,VPWR,li1,115.4600,225.7600,1.799695
fanout170,VPWR,li1,196.4200,220.3200,1.799109
fanout169,VPWR,li1,112.7000,220.3200,1.799381
fanout168,VPWR,li1,120.5200,236.6400,1.799677
fanout167,VPWR,li1,166.0600,225.7600,1.799681
fanout166,VPWR,li1,200.1000,252.9600,1.799936
fanout165,VPWR,li1,172.0400,214.8800,1.799778
fanout164,VPWR,li1,123.2800,100.6400,1.799644
fanout163,VPWR,li1,126.9600,100.6400,1.799642
fanout162,VPWR,li1,41.8600,46.2400,1.799833
fanout161,VPWR,li1,123.2800,78.8800,1.799582
fanout160,VPWR,li1,125.5800,68.0000,1.799514
fanout159,VPWR,li1,67.1600,84.3200,1.799564
fanout158,VPWR,li1,77.2800,35.3600,1.799826
fanout157,VPWR,li1,77.5100,89.7600,1.799621
fanout156,VPWR,li1,82.3400,35.3600,1.799824
fanout155,VPWR,li1,98.9000,95.2000,1.799622
fanout154,VPWR,li1,91.5400,95.2000,1.799629
fanout153,VPWR,li1,100.9700,100.6400,1.799671
fanout152,VPWR,li1,99.3600,100.6400,1.799671
fanout151,VPWR,li1,236.4400,122.4000,1.799593
fanout150,VPWR,li1,234.6000,122.4000,1.799598
fanout149,VPWR,li1,228.1600,144.1600,1.799440
fanout148,VPWR,li1,230.9200,138.7200,1.799577
fanout147,VPWR,li1,217.1200,149.6000,1.799629
fanout146,VPWR,li1,187.2200,127.8400,1.799457
fanout145,VPWR,li1,181.2400,149.6000,1.799792
fanout144,VPWR,li1,161.9200,144.1600,1.799633
fanout143,VPWR,li1,127.4200,35.3600,1.799835
fanout142,VPWR,li1,135.2400,138.7200,1.799657
fanout141,VPWR,li1,132.9400,133.2800,1.799479
fanout140,VPWR,li1,178.0200,171.3600,1.799819
fanout139,VPWR,li1,201.4800,171.3600,1.799592
fanout138,VPWR,li1,132.9400,171.3600,1.799669
fanout137,VPWR,li1,130.1800,106.0800,1.799306
fanout136,VPWR,li1,120.0600,122.4000,1.799540
fanout135,VPWR,li1,119.6000,116.9600,1.799442
fanout134,VPWR,li1,121.9000,116.9600,1.799452
fanout133,VPWR,li1,76.8200,122.4000,1.799488
fanout132,VPWR,li1,49.4500,122.4000,1.799620
fanout131,VPWR,li1,166.9800,220.3200,1.799555
fanout130,VPWR,li1,122.8200,236.6400,1.799677
fanout129,VPWR,li1,120.5200,236.6400,1.799677
fanout128,VPWR,li1,118.6800,236.6400,1.799676
fanout127,VPWR,li1,132.0200,258.4000,1.799849
fanout126,VPWR,li1,130.1800,252.9600,1.799863
fanout125,VPWR,li1,135.7000,258.4000,1.799852
fanout124,VPWR,li1,133.8600,258.4000,1.799850
fanout123,VPWR,li1,194.3500,252.9600,1.799940
fanout122,VPWR,li1,133.4000,247.5200,1.799928
fanout121,VPWR,li1,181.7000,258.4000,1.799938
fanout120,VPWR,li1,169.2800,258.4000,1.799910
fanout119,VPWR,li1,194.5800,263.8400,1.799989
fanout118,VPWR,li1,166.9800,258.4000,1.799893
fanout117,VPWR,li1,200.1000,258.4000,1.799933
fanout116,VPWR,li1,154.5600,62.5600,1.799705
fanout115,VPWR,li1,156.4000,62.5600,1.799726
fanout114,VPWR,li1,149.0400,51.6800,1.799832
fanout113,VPWR,li1,105.3400,19.0400,1.799813
fanout112,VPWR,li1,134.3200,46.2400,1.799784
fanout111,VPWR,li1,97.5200,19.0400,1.799823
fanout110,VPWR,li1,130.1800,46.2400,1.799776
fanout109,VPWR,li1,106.7200,29.9200,1.799663
fanout108,VPWR,li1,113.1600,40.8000,1.799836
fanout107,VPWR,li1,80.0400,19.0400,1.799848
fanout106,VPWR,li1,87.8600,84.3200,1.799475
fanout105,VPWR,li1,92.0000,46.2400,1.799735
fanout104,VPWR,li1,156.8600,68.0000,1.799689
fanout103,VPWR,li1,67.6200,29.9200,1.799765
fanout102,VPWR,li1,69.4600,89.7600,1.799641
fanout101,VPWR,li1,69.0000,84.3200,1.799554
fanout100,VPWR,li1,120.5200,144.1600,1.799312
fanout99,VPWR,li1,109.9400,149.6000,1.799314
fanout98,VPWR,li1,235.9800,144.1600,1.799410
fanout97,VPWR,li1,190.4400,133.2800,1.799470
fanout96,VPWR,li1,145.3600,198.5600,1.799728
fanout95,VPWR,li1,135.7000,193.1200,1.799540
fanout94,VPWR,li1,177.1000,198.5600,1.799821
fanout93,VPWR,li1,162.8400,176.8000,1.799725
fanout92,VPWR,li1,160.5400,176.8000,1.799718
fanout91,VPWR,li1,247.4800,155.0400,1.798965
fanout90,VPWR,li1,123.0500,171.3600,1.799650
fanout89,VPWR,li1,84.1800,144.1600,1.799396
fanout88,VPWR,li1,71.7600,155.0400,1.799433
max_cap87,VPWR,li1,94.0700,182.2400,1.799652
max_cap86,VPWR,li1,90.8500,182.2400,1.799657
fanout85,VPWR,li1,195.5000,182.2400,1.799644
fanout84,VPWR,li1,180.7800,187.6800,1.799682
fanout83,VPWR,li1,132.0200,95.2000,1.799611
fanout82,VPWR,li1,161.4600,149.6000,1.799703
fanout81,VPWR,li1,149.9600,149.6000,1.799615
fanout80,VPWR,li1,120.0600,149.6000,1.799373
fanout79,VPWR,li1,126.9600,144.1600,1.799326
fanout78,VPWR,li1,216.6600,187.6800,1.799076
fanout77,VPWR,li1,209.3000,165.9200,1.799490
fanout76,VPWR,li1,127.4200,95.2000,1.799610
fanout75,VPWR,li1,146.7400,165.9200,1.799660
fanout74,VPWR,li1,155.0200,155.0400,1.799536
max_cap73,VPWR,li1,69.2300,176.8000,1.799702
output72,VPWR,li1,181.7000,13.6000,1.799982
output71,VPWR,li1,184.9200,13.6000,1.799982
output70,VPWR,li1,7.8200,84.3200,1.799870
output69,VPWR,li1,7.8200,51.6800,1.799919
output68,VPWR,li1,7.8200,46.2400,1.799920
output67,VPWR,li1,7.8200,106.0800,1.799783
output66,VPWR,li1,120.5200,13.6000,1.799939
output65,VPWR,li1,123.7400,13.6000,1.799938
output64,VPWR,li1,155.9400,13.6000,1.799959
output63,VPWR,li1,259.4400,144.1600,1.799387
output62,VPWR,li1,255.7600,171.3600,1.799340
output61,VPWR,li1,162.3800,13.6000,1.799965
output60,VPWR,li1,259.4400,138.7200,1.799539
output59,VPWR,li1,259.4400,165.9200,1.799340
output58,VPWR,li1,259.4400,155.0400,1.798956
output57,VPWR,li1,251.6200,116.9600,1.799570
output56,VPWR,li1,259.4400,176.8000,1.799248
output55,VPWR,li1,249.3200,122.4000,1.799572
output54,VPWR,li1,259.4400,182.2400,1.799453
output53,VPWR,li1,259.4400,111.5200,1.799269
output52,VPWR,li1,162.3800,263.8400,1.799979
output51,VPWR,li1,255.7600,133.2800,1.799128
output50,VPWR,li1,146.2800,13.6000,1.799950
output49,VPWR,li1,255.7600,149.6000,1.799577
output48,VPWR,li1,143.0600,263.8400,1.799972
output47,VPWR,li1,259.4400,160.4800,1.799320
output46,VPWR,li1,259.4400,149.6000,1.799576
output45,VPWR,li1,136.6200,263.8400,1.799972
output44,VPWR,li1,7.8200,122.4000,1.799868
output43,VPWR,li1,7.8200,165.9200,1.799886
output42,VPWR,li1,7.8200,111.5200,1.799888
output41,VPWR,li1,9.6600,111.5200,1.799889
output40,VPWR,li1,9.6600,106.0800,1.799784
output39,VPWR,li1,139.8400,13.6000,1.799946
input38,VPWR,li1,7.5900,176.8000,1.799906
input37,VPWR,li1,178.2500,13.6000,1.799982
input36,VPWR,li1,175.0300,13.6000,1.799983
input35,VPWR,li1,187.9100,13.6000,1.799982
input34,VPWR,li1,171.8100,13.6000,1.799980
input33,VPWR,li1,168.5900,13.6000,1.799973
input32,VPWR,li1,155.7100,263.8400,1.799976
input31,VPWR,li1,184.6900,263.8400,1.799990
input30,VPWR,li1,158.9300,263.8400,1.799978
input29,VPWR,li1,117.0700,263.8400,1.799974
input28,VPWR,li1,113.8500,263.8400,1.799975
input27,VPWR,li1,120.2900,263.8400,1.799974
input26,VPWR,li1,107.4100,263.8400,1.799976
input25,VPWR,li1,110.6300,263.8400,1.799975
input24,VPWR,li1,7.5900,204.0000,1.799892
input23,VPWR,li1,8.9700,187.6800,1.799877
input22,VPWR,li1,7.5900,198.5600,1.799938
input21,VPWR,li1,7.5900,198.5600,1.799938
input20,VPWR,li1,7.5900,209.4400,1.799879
input19,VPWR,li1,7.5900,225.7600,1.799950
input18,VPWR,li1,7.5900,171.3600,1.799913
input17,VPWR,li1,7.5900,187.6800,1.799877
input16,VPWR,li1,7.5900,100.6400,1.799919
input15,VPWR,li1,158.9300,13.6000,1.799963
input14,VPWR,li1,152.4900,13.6000,1.799955
input13,VPWR,li1,136.3900,13.6000,1.799943
input12,VPWR,li1,133.1700,13.6000,1.799940
input11,VPWR,li1,129.9500,13.6000,1.799938
input10,VPWR,li1,142.8300,13.6000,1.799947
input9,VPWR,li1,149.2700,13.6000,1.799952
input8,VPWR,li1,100.9700,263.8400,1.799978
input7,VPWR,li1,7.5900,209.4400,1.799879
input6,VPWR,li1,7.5900,220.3200,1.799886
input5,VPWR,li1,8.9700,220.3200,1.799886
input4,VPWR,li1,10.3500,220.3200,1.799887
input3,VPWR,li1,7.5900,204.0000,1.799892
input2,VPWR,li1,7.5900,193.1200,1.799882
input1,VPWR,li1,7.5900,187.6800,1.799877
TAP_TAPCELL_ROW_93_1099,VPWR,li1,250.4700,264.1460,1.799989
